name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"33.4291, -111.9991",2024-03-19T09:00:00,62.9,62.9,41.1,44.78,0,0,,0,0,5.8,4.7,120,1015.9,29.7,9.9,471,1.7,5,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T10:00:00,66.8,66.8,42.2,40.69,0,0,,0,0,6.9,6.9,110,1015.9,29.7,9.9,645,2.3,6,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T11:00:00,69.2,69.2,42.2,37.55,0,0,,0,0,6.9,4.7,120,1015.5,29.7,9.9,716,2.6,7,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T12:00:00,71.9,71.9,41.1,32.83,0,0,,0,0,6.9,3.4,250,1014.7,29.7,9.9,844,3,8,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T13:00:00,73.1,73.1,41.1,31.47,0,0,,0,0,8.1,4.7,230,1013.9,29.7,9.9,851,3.1,9,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T14:00:00,74.9,74.9,38.9,27.26,0,0,,0,0,6.9,6.9,270,1013.1,49.9,9.9,837,3,8,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T15:00:00,78.2,78.2,35.8,21.63,0,0,,0,0,10.3,4.7,290,1012.4,50,9.9,700,2.5,7,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185"
"33.4291, -111.9991",2024-03-19T16:00:00,75.8,75.8,32.1,20.16,0,0,,0,0,23,5.8,310,1012.1,50,9.9,570,2.1,6,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T17:00:00,73.2,73.2,34.1,23.86,0,0,,0,0,35,21.4,31,1012.5,89.8,9.9,97,0.3,1,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185"
"33.4291, -111.9991",2024-03-19T18:00:00,74,74,34.1,23.19,0,0,,0,0,16.1,12.7,10,1012.8,49.9,9.9,60,0.2,1,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T19:00:00,71,71,34.1,25.7,0,0,,0,0,15,10.3,350,1013.2,29.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T20:00:00,69.2,69.2,37.1,30.86,0,0,,0,0,4.7,8.1,100,1013.5,29.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T21:00:00,66.8,66.8,38,34.65,0,0,,0,0,3.4,0,1,1013.8,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T22:00:00,65,65,38.9,38.2,0,0,,0,0,2.2,4.7,80,1013.9,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-19T23:00:00,64.1,64.1,38.9,39.43,0,0,,0,0,2.2,0,359,1014.1,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T00:00:00,62.9,62.9,39.8,42.67,0,0,,0,0,2.2,0,0,1013.9,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T01:00:00,60.2,60.2,41.1,49.28,0,0,,0,0,3.4,0,0,1013.8,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T02:00:00,59.1,59.1,42.2,53.43,0,0,,0,0,3.4,4.7,120,1013.6,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T03:00:00,57.8,57.8,41.1,53.58,0,0,,0,0,2.2,0,0,1013.1,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T04:00:00,56.9,56.9,39.8,52.73,0,0,,0,0,3.4,5.8,80,1012.9,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T05:00:00,55.1,55.1,41.1,59.07,0,0,,0,0,3.4,3.4,110,1013.1,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T06:00:00,56,56,41.1,57.17,0,0,,0,0,3.4,4.7,90,1013.5,29.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T07:00:00,56.9,56.9,39.8,52.73,0,0,,0,0,3.4,6.9,90,1014,29.7,9.9,39,0.1,0,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T08:00:00,59.1,59.1,39.8,48.81,0,0,,0,0,4.7,8,110,1014.3,29.7,9.9,258,0.9,3,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T09:00:00,62.9,62.9,39.8,42.66,0,0,,0,0,5.8,9.2,90,1014.8,29.7,9.9,476,1.7,5,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T10:00:00,66.8,66.8,41.1,39.01,0,0,,0,0,5.8,5.8,110,1014.7,29.7,9.9,656,2.4,7,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T11:00:00,71.9,71.9,38.9,30.2,0,0,,0,0,5.8,5.8,140,1014.5,29.7,9.9,780,2.8,8,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T12:00:00,73.1,73.1,38,27.95,0,0,,0,0,6.9,4.7,36,1013.9,29.7,9.9,849,3.1,8,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T13:00:00,73.1,73.1,37.1,26.98,0,0,,0,0,8.1,4.7,280,1013.1,49.9,9.9,849,3.1,8,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T14:00:00,75.8,75.8,35,22.64,0,0,,0,0,9.2,3.4,319,1011.9,49.9,9.9,779,2.8,8,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T15:00:00,77.1,77.1,34.1,20.95,0,0,,0,0,10.3,0,1,1011.2,49.9,9.9,656,2.4,7,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T16:00:00,79.1,79.1,34.1,19.61,0,0,,0,0,10.3,8,230,1010.5,49.9,9.9,483,1.7,5,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T17:00:00,78.2,78.2,32.1,18.66,0,0,,0,0,10.3,5.8,266,1010.4,49.9,9.9,276,1,3,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T18:00:00,77.1,77.1,33.2,20.21,0,0,,0,0,8.1,5.8,320,1010.6,50,9.9,33,0.1,0,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T19:00:00,75.8,75.8,38,25.55,0,0,,0,0,28,13.9,310,1011.2,89.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T20:00:00,68.1,68.1,46.1,45.33,0.02,100,rain,0,0,37.4,17.2,350,1012.8,89.8,9.9,0,0,0,10,"Rain, Partially cloudy",rain,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T21:00:00,69.2,69.2,43.1,38.87,0,0,,0,0,4.7,10.3,300,1013,50,9.9,0,0,0,3,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T22:00:00,66.8,66.8,47.9,50.63,0,0,,0,0,3.4,0,0,1013.1,49.9,9.9,0,0,0,3,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-20T23:00:00,65,65,47,52.11,0,0,,0,0,3.4,3.4,80,1012.8,49.9,9.9,0,0,0,3,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T00:00:00,64.1,64.1,47,53.77,0,0,,0,0,3.4,5.8,80,1013,29.7,9.9,0,0,0,3,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T01:00:00,62,62,46.1,56.06,0,0,,0,0,3.4,0,359,1013.1,29.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T02:00:00,61.1,61.1,46.1,57.9,0,0,,0,0,3.4,0,0,1013.1,29.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T03:00:00,61.1,61.1,47,59.9,0,0,,0,0,2.2,0,0,1013.1,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T04:00:00,59.1,59.1,46.1,62.15,0,0,,0,0,3.4,0,1,1013.2,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T05:00:00,57.8,57.8,44,59.9,0,0,,0,0,3.4,4.7,110,1013.9,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T06:00:00,56.9,56.9,44.9,64.03,0,0,,0,0,3.4,8,100,1014.3,29.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T07:00:00,57.8,57.8,43.1,57.86,0,0,,0,0,3.4,6.9,110,1015.1,29.7,9.9,39,0.1,0,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T08:00:00,61.1,61.1,42.2,49.79,0,0,,0,0,4.7,6.9,110,1016.2,29.7,9.9,262,0.9,3,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T09:00:00,64.1,64.1,43.1,46.27,0,0,,0,0,5.8,6.9,110,1016.4,29.7,9.9,482,1.7,5,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T10:00:00,69.2,69.2,42.2,37.55,0,0,,0,0,5.8,8,140,1016.8,0,9.9,659,2.4,7,10,Clear,clear-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T11:00:00,71.9,71.9,42.2,34.24,0,0,,0,0,5.8,5.8,180,1016.6,0,9.9,786,2.8,8,10,Clear,clear-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T12:00:00,75.8,75.8,42.2,29.99,0,0,,0,0,6.9,3.4,160,1016.1,29.7,9.9,854,3.1,9,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T13:00:00,78.2,78.2,38.9,24.48,0,0,,0,0,10.3,6.9,250,1015.1,29.7,9.9,849,3.1,8,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185"
"33.4291, -111.9991",2024-03-21T14:00:00,80,80,38.9,23.07,0,0,,0,0,11.4,9.2,250,1014.1,30,9.9,788,2.8,8,10,Partially cloudy,partly-cloudy-day,"72278903192,72278023183,F0970,72278303185"
"33.4291, -111.9991",2024-03-21T15:00:00,82.1,79.8,33.2,17.12,0,0,,0,0,12.8,11.4,250,1013.4,30,9.9,664,2.4,7,10,Partially cloudy,partly-cloudy-day,"72278903192,72278023183,F0970,72278303185"
"33.4291, -111.9991",2024-03-21T16:00:00,82.1,79.9,34.1,17.75,0,0,,0,0,21.9,12.7,280,1012.9,29.7,9.9,492,1.8,5,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T17:00:00,82.1,79.9,35.9,19.08,0,0,,0,0,13.9,9.2,270,1012.8,29.7,9.9,281,1,3,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T18:00:00,82.1,79.9,35,18.41,0,0,,0,0,11.4,6.9,280,1012.6,29.7,9.9,60,0.2,1,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T19:00:00,80,80,34.1,19.04,0,0,,0,0,8.1,8,270,1012.9,29.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T20:00:00,75.8,75.8,38,25.53,0,0,,0,0,5.8,4.7,210,1013.3,29.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T21:00:00,73.1,73.1,38.9,28.95,0,0,,0,0,5.8,3.4,230,1013.9,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T22:00:00,74.9,74.9,34.1,22.51,0,0,,0,0,5.8,3.4,280,1014.4,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-21T23:00:00,73.1,73.1,35,24.8,0,0,,0,0,5.8,0,0,1014.6,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T00:00:00,69.2,69.2,38.9,33.13,0,0,,0,0,3.4,5.8,110,1014.7,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T01:00:00,65.9,65.9,42.2,41.99,0,0,,0,0,3.4,6.9,90,1014.7,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T02:00:00,62.9,62.9,44,50.05,0,0,,0,0,2.2,5.8,100,1014.8,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T03:00:00,62,62,44.9,53.46,0,0,,0,0,3.4,4.7,90,1014.7,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T04:00:00,61.1,61.1,44,53.35,0,0,,0,0,3.4,3.4,110,1014.3,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T05:00:00,61.1,61.1,43.1,51.53,0,0,,0,0,2.2,8,120,1014.7,0,9.9,0,0,0,10,Clear,clear-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T06:00:00,60.2,60.2,43.1,53.21,0,0,,0,0,3.4,4.7,120,1015.3,29.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T07:00:00,60.2,60.2,43.1,53.21,0,0,,0,0,3.4,4.7,140,1016,29.7,9.9,44,0.2,0,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T08:00:00,62.9,62.9,41.1,44.78,0,0,,0,0,4.7,9.2,130,1016.6,29.7,9.9,271,1,3,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T09:00:00,68.1,68.1,41.1,37.38,0,0,,0,0,5.8,10.3,120,1016.5,49.9,9.9,496,1.8,5,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T10:00:00,71,71,39.8,32.24,0,0,,0,0,5.8,5.8,140,1016.9,49.9,9.9,664,2.4,7,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T11:00:00,74,74,39.8,29.09,0,0,,0,0,5.8,5.8,100,1016.3,29.7,9.9,795,2.9,8,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T12:00:00,77.1,77.1,38.9,25.37,0,0,,0,0,5.8,4.7,150,1015.6,29.7,9.9,863,3.1,9,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T13:00:00,82.1,80,37.1,20.04,0,0,,0,0,6.9,0,358,1014.3,49.9,9.9,863,3.1,9,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T14:00:00,84.8,81.8,35,16.87,0,0,,0,0,8.1,3.4,100,1013.1,29.7,9.9,796,2.9,8,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T15:00:00,84.8,81.8,33.2,15.7,0,0,,0,0,8.1,4.7,220,1012.3,29.7,9.9,687,2.5,7,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T16:00:00,83.9,81.1,30.8,14.7,0,0,,0,0,8.1,5.8,270,1011.6,49.9,9.9,457,1.6,5,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T17:00:00,86.1,82.7,32.1,14.43,0,0,,0,0,8.1,10.3,170,1010.8,49.9,9.9,295,1.1,3,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T18:00:00,83,80.5,33.2,16.63,0,0,,0,0,5.8,4.7,230,1010.5,49.9,9.9,67,0.2,1,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T19:00:00,82.1,79.9,34.1,17.75,0,0,,0,0,4.7,9.2,280,1010.5,49.9,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T20:00:00,80.9,79,33.2,17.84,0,0,,0,0,3.4,5.8,320,1010.4,89.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T21:00:00,79.1,79.1,34.1,19.62,0,0,,0,0,2.2,0,1,1010.7,89.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T22:00:00,75.8,75.8,37.1,24.65,0,0,,0,0,2.2,0,1,1010.7,89.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-22T23:00:00,71,71,39.8,32.24,0,0,,0,0,4.7,0,1,1010.5,89.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-23T00:00:00,69.2,69.2,38,31.98,0,0,,0,0,4.7,5.8,60,1010.2,89.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-23T01:00:00,66.8,66.8,37.1,33.45,0,0,,0,0,4.7,8,100,1009.6,89.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-23T02:00:00,68.1,68.1,38,33.2,0,0,,0,0,3.4,6.9,70,1009.5,89.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-23T03:00:00,66.8,66.8,38,34.66,0,0,,0,0,2.2,4.7,70,1008.7,89.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-23T04:00:00,65,65,39.8,39.57,0,0,,0,0,3.4,9.2,90,1008.4,89.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-23T05:00:00,62.9,62.9,38.9,41.19,0,0,,0,0,3.4,6.9,100,1008.6,89.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-23T06:00:00,62,62,39.8,44.04,0,0,,0,0,3.4,4.7,90,1009.1,89.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-23T07:00:00,62,62,39.8,44.04,0,0,,0,0,3.4,5.8,100,1009.1,99.8,9.9,21,0.1,0,10,Overcast,cloudy,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-23T08:00:00,62.9,62.9,39.8,42.66,0,0,,0,0,3.4,10.3,110,1009.1,99.8,9.9,118,0.4,1,10,Overcast,cloudy,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-23T09:00:00,65.9,65.9,39.8,38.35,0,0,,0,0,4.7,10.3,100,1008.8,99.8,9.9,178,0.6,2,10,Overcast,cloudy,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-23T10:00:00,68.1,68.1,38.9,34.37,0,0,,0,0,5.8,11.4,130,1008.8,99.8,9.9,267,1,3,10,Overcast,cloudy,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-23T11:00:00,71,71,38.9,31.13,0,0,,0,0,6.9,6.9,150,1008.5,99.8,9.9,448,1.6,4,10,Overcast,cloudy,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-23T12:00:00,74,74,38,27.11,0,0,,0,0,9.2,0,0,1007.9,52.8,9.9,510,1.8,5,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-23T13:00:00,75.8,75.8,35,22.64,0,0,,0,0,12.8,0,356,1006.7,52.8,9.9,531,1.9,5,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-23T14:00:00,79.1,79.1,33.2,18.92,0,0,,0,0,15,5.8,216,1005.2,52.1,9.9,809,2.9,8,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-23T15:00:00,82.1,79.8,30.8,15.58,0,0,,0,0,23,13.9,250,1004.1,52.1,9.9,701,2.5,7,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-23T16:00:00,82.1,79.8,30.8,15.58,0,0,,0,0,19.5,10.3,250,1002.8,52.1,9.9,255,0.9,3,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
"33.4291, -111.9991",2024-03-23T17:00:00,80.9,79,32.1,17.07,0,0,,0,0,21.9,16.1,230,1002.1,89.8,9.9,207,0.7,2,10,Partially cloudy,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,F0970,72278303185,KFFZ"
